Locality_ID,Expert_Class,Region,Latitude_WGS84,Longitude_WGS84,Dist_to_Highway_m,Slope_deg,Ruggedness,Elevation_m,LULC_Friction,Dist_to_Settlement_m,Expert_Merged,origin,proba,pred,correct,y
loc_00613,Easy,Tanger-Tétouan-Al Hoceima,35.540827,-5.217951,490.2380458782269,1.2155843523900274,0.6496040749549866,1.7890864610671997,0.1,9920.160751325966,Easy,batch3_2026,0.9223880389681223,1,True,1
loc_00614,Easy,Tanger-Tétouan-Al Hoceima,35.533503,-5.193817,251.57335151300293,15.391515584524962,8.820155181884765,15.807310104370115,0.15,11828.116651031462,Easy,batch3_2026,0.7691607342831944,1,True,1
loc_00615,Easy,Tanger-Tétouan-Al Hoceima,35.524625,-5.169756,380.3057030803228,1.8937286581818813,0.7058859395980835,0.0,0.9,13988.334727518271,Easy,batch3_2026,0.7617674018863455,1,True,1
loc_00616,Easy,Tanger-Tétouan-Al Hoceima,35.505256,-5.154237,37.18239356430906,18.732235205578764,12.29179451942444,12.583038330078123,0.15,16530.98524959051,Easy,batch3_2026,0.8145246824963472,1,True,1
loc_00617,Easy,Tanger-Tétouan-Al Hoceima,35.475134,-5.108713,48.50765512931152,26.690776704760736,16.362431030273438,102.78482818603516,0.55,21781.500081982147,Easy,batch3_2026,0.8294437494921711,1,True,1
loc_00618,Easy,Tanger-Tétouan-Al Hoceima,35.311751,-5.411482,2481.252336467421,21.43224666397328,10.915576171875,571.2356567382812,0.15,20536.17994202857,Easy,batch3_2026,0.2863176446315169,0,False,1
loc_00619,Easy,Tanger-Tétouan-Al Hoceima,35.394421,-5.020287,241.97280143851165,19.942248133828016,12.352669982910156,80.30411529541016,0.15,33712.535457660866,Easy,batch3_2026,0.6467163331230659,1,True,1
loc_00620,Easy,Tanger-Tétouan-Al Hoceima,35.337057,-4.944453,1149.6860317177195,1.1234438488457672,0.5475441932678222,1.1066066026687622,0.15,34858.50831814047,Easy,batch3_2026,0.5159503924797768,1,True,1
loc_00621,Easy,Tanger-Tétouan-Al Hoceima,35.299876,-4.878001,216.93594851915464,11.77602915087934,6.075729293823242,0.0,0.9,38332.7176324964,Easy,batch3_2026,0.8167314149195444,1,True,1
loc_00622,Easy,Tanger-Tétouan-Al Hoceima,35.304252,-4.895643,434.6763022725036,21.92978707852128,20.10143560886383,14.999631881713867,0.9,37050.15643613244,Easy,batch3_2026,0.6822741685516737,1,True,1
loc_00623,Easy,Tanger-Tétouan-Al Hoceima,35.245279,-4.795919,310.2200908356,1.0998812662968802,0.6929011344909668,3.5081636905670166,0.2,43756.904196413336,Easy,batch3_2026,0.7548204591101068,1,True,1
loc_00624,Easy,Tanger-Tétouan-Al Hoceima,35.212507,-4.653219,1250.9557439455982,9.815205429102049,3.848826041221619,0.0,0.1,56109.30590720177,Easy,batch3_2026,0.4149458074670492,0,False,1
loc_00625,Easy,Tanger-Tétouan-Al Hoceima,35.211957,-4.64893,1440.6274793118112,16.09313948541283,8.992662115097046,0.0,0.9,56492.560119150665,Easy,batch3_2026,0.5091839144602022,1,True,1
loc_00626,Easy,Tanger-Tétouan-Al Hoceima,35.117838,-5.145054,5395.038817621059,19.247171894304447,12.769658203125,1894.7452392578125,0.35,12559.940601584029,Easy,batch3_2026,0.2205135876361464,0,False,1
loc_00627,Moderate,Tanger-Tétouan-Al Hoceima,35.170472,-4.296347,3426.390879096914,6.787123850459575,3.2569746923446656,1.4582343101501465,0.1,34286.77138302132,Moderate,batch3_2026,0.312017704716587,0,True,0
loc_00628,Easy,Tanger-Tétouan-Al Hoceima,35.188456,-4.21334,8292.558156339366,25.060383167732216,14.916580476760863,16.14724349975586,0.55,26482.994914108,Easy,batch3_2026,0.21899428169620155,0,False,1
loc_00629,Easy,Tanger-Tétouan-Al Hoceima,35.233504,-4.033563,4384.813570088511,15.714408716192198,8.079572658538819,2.731919765472412,0.9,9476.87249068078,Easy,batch3_2026,0.38620104586675963,0,False,1
loc_00630,Easy,Tanger-Tétouan-Al Hoceima,35.238055,-3.975661,45.63099569599655,6.1291129093348085,3.063108727931976,0.711591899394989,0.9,4203.779744057535,Easy,batch3_2026,0.8928529574014159,1,True,1
loc_00631,Easy,Tanger-Tétouan-Al Hoceima,35.236105,-3.981783,42.53804475502481,13.899740547276233,9.865088443756104,3.235933780670166,0.9,4791.762440107303,Easy,batch3_2026,0.8523270053817725,1,True,1
loc_00632,Easy,Tanger-Tétouan-Al Hoceima,35.242967,-3.9673,220.4971744596084,31.99407863017848,27.92482786178589,33.694576263427734,0.9,3378.880854695291,Easy,batch3_2026,0.5412163919148898,1,True,1
loc_00633,Easy,Tanger-Tétouan-Al Hoceima,35.218844,-3.911254,584.7745735484597,8.782831291077844,6.16612368106842,2.257607698440552,0.9,3389.6238868784253,Easy,batch3_2026,0.7601322150066593,1,True,1
loc_00634,Easy,Tanger-Tétouan-Al Hoceima,35.223953,-4.050532,6054.265122308777,25.15971397530124,17.67389831542969,287.0141906738281,0.35,11180.67080418558,Easy,batch3_2026,0.09912799626383224,0,False,1
loc_00635,Easy,Tanger-Tétouan-Al Hoceima,35.244087,-3.92618,110.06544431997064,1.4818345804897866,0.4119707202911377,0.0,0.1,381.2971933359099,Easy,batch3_2026,0.8582756637070601,1,True,1
loc_00636,Easy,Tanger-Tétouan-Al Hoceima,35.234276,-3.922583,338.8001083662407,7.286703801379862,3.2233160877227784,0.0,0.9,1388.9256862705336,Easy,batch3_2026,0.8357972637374314,1,True,1
loc_00637,Easy,Tanger-Tétouan-Al Hoceima,35.229936,-3.919097,873.3729491833768,17.89972145694825,12.342970213890077,30.99403190612793,0.1,1965.363055557605,Easy,batch3_2026,0.6657772170328677,1,True,1
loc_00638,Easy,Tanger-Tétouan-Al Hoceima,35.216773,-3.901165,1407.9390813458108,1.2702360787528046,0.3684356331825256,0.0,0.9,4108.43004958981,Easy,batch3_2026,0.8945487611489071,1,True,1
loc_00639,Easy,Tanger-Tétouan-Al Hoceima,35.2062,-3.88821,1004.1469867159558,3.058650090797154,2.684250831604004,3.223959922790528,0.9,5767.232235957364,Easy,batch3_2026,0.738263789691058,1,True,1
loc_00640,Easy,Tanger-Tétouan-Al Hoceima,35.211857,-3.831492,2207.442914283333,0.0,0.0,0.0,0.9,9697.22468160581,Easy,batch3_2026,0.964896593829595,1,True,1
loc_00641,Easy,Tanger-Tétouan-Al Hoceima,35.929746,-5.438324,2987.7536044717026,0.0,0.0,0.0,0.9,12220.693706855,Easy,batch3_2026,0.8620943237600616,1,True,1
loc_00642,Easy,Tanger-Tétouan-Al Hoceima,35.676276,-5.298678,1067.141086614361,19.226543790939484,10.155980834960936,272.73046875,0.55,2352.1499227390814,Easy,batch3_2026,0.45529537976470214,0,False,1
loc_00643,Moderate,Tanger-Tétouan-Al Hoceima,35.598793,-5.413419,1049.1987607527667,20.85842737222629,13.6350537109375,324.5277099609375,0.35,4760.378185939178,Moderate,batch3_2026,0.4257992643714835,0,True,0
loc_00644,Easy,Tanger-Tétouan-Al Hoceima,35.54326,-5.443002,1657.6695106135082,7.155791476232924,2.823370590209961,29.37153053283692,0.2,6847.777185195723,Easy,batch3_2026,0.6391242119191192,1,True,1
loc_00645,Moderate,Tanger-Tétouan-Al Hoceima,35.52956,-5.372524,1983.9054637676968,22.787973776667844,9.71075927734375,583.987060546875,0.15,4478.313248473739,Moderate,batch3_2026,0.4525603833526861,0,True,0
loc_00646,Moderate,Tanger-Tétouan-Al Hoceima,35.50192,-5.368411,4381.093047187933,20.957106253116283,12.582470703125,935.0760498046876,0.15,7568.811406275407,Moderate,batch3_2026,0.1760089313987801,0,True,0
loc_00647,Moderate,Tanger-Tétouan-Al Hoceima,35.178822,-5.256485,1475.9505960332672,38.30397662389269,24.950634765625,1109.909912109375,0.35,1552.494613144457,Moderate,batch3_2026,0.16123649130013795,0,True,0
loc_00648,Moderate,Tanger-Tétouan-Al Hoceima,35.267876,-5.22021,699.3408204475975,57.07814075169536,49.406937255859376,490.1979370117188,0.15,11855.423725778704,Moderate,batch3_2026,0.39691608515924337,0,True,0
loc_00649,Difficult,Tanger-Tétouan-Al Hoceima,35.180251,-5.197536,6085.689886248319,18.213872639935907,11.0349755859375,1288.1812744140625,0.55,6561.218330768162,Difficult,batch3_2026,0.35441392252666704,0,True,0
loc_00650,Difficult,Tanger-Tétouan-Al Hoceima,35.179166,-5.246346,2061.48165198896,25.60441517348622,15.5043212890625,1048.0145263671875,0.15,2309.392499371817,Difficult,batch3_2026,0.4173308209874285,0,True,0
loc_00651,Difficult,Tanger-Tétouan-Al Hoceima,35.115764,-5.411627,2412.630625840288,18.30401604574061,10.172421875,1353.3851318359375,0.55,14299.587375700326,Difficult,batch3_2026,0.16624467624727796,0,True,0
loc_00653,Easy,Tanger-Tétouan-Al Hoceima,35.211084,-4.661205,556.0945066563102,29.71798182444133,18.10656711578369,58.90612411499024,0.1,55373.17884984656,Easy,batch3_2026,0.7355186206624373,1,True,1
loc_00654,Easy,Tanger-Tétouan-Al Hoceima,35.31734,-4.92847,75.80254525774023,27.51906528042337,17.66835678100586,85.08541870117188,0.15,35008.2478336031,Easy,batch3_2026,0.7026516386435454,1,True,1
loc_00655,Difficult,Tanger-Tétouan-Al Hoceima,35.009775,-4.918015,1198.293310537916,33.49938248260647,26.5842724609375,2022.621337890625,0.55,36450.04932040134,Difficult,batch3_2026,0.2318155522654614,0,True,0
loc_00656,Difficult,Tanger-Tétouan-Al Hoceima,35.872707,-5.476005,1079.392175423518,16.142502216212833,12.272964782714844,87.20890045166016,0.35,10977.541547652783,Difficult,batch3_2026,0.7528502169233757,1,False,0
loc_00657,Easy,Tanger-Tétouan-Al Hoceima,35.711,-5.498116,1549.0061751817425,0.0,0.0,116.5,0.9,16090.20460310841,Easy,batch3_2026,0.8338172413549464,1,True,1
loc_00658,Easy,Tanger-Tétouan-Al Hoceima,35.402013,-5.2355,1152.088854708557,23.685827220644885,14.20485107421875,339.184814453125,0.35,22514.313264660235,Easy,batch3_2026,0.41835060825069514,0,False,1
loc_00659,Easy,Tanger-Tétouan-Al Hoceima,35.564636,-5.494865,252.534262293352,0.8323587347148584,0.3697750854492188,44.64872741699219,0.9,10884.761188790037,Easy,batch3_2026,0.8291969894837057,1,True,1
loc_00660,Easy,Tanger-Tétouan-Al Hoceima,35.477117,-5.428091,1310.787085148682,18.50638001876264,13.867826232910156,97.12396240234376,0.9,11382.237109775237,Easy,batch3_2026,0.5722410802341187,1,True,1
loc_00661,Moderate,Tanger-Tétouan-Al Hoceima,35.441739,-5.396691,368.927796063756,0.0,0.0,190.0,0.9,14377.835870939083,Moderate,batch3_2026,0.9199218365971031,1,False,0
loc_00662,Easy,Tanger-Tétouan-Al Hoceima,35.364628,-5.17617,162.01776360091537,19.42729448598877,8.302144241333007,25.0,0.9,23330.365452020586,Easy,batch3_2026,0.7124666682498927,1,True,1
loc_00663,Easy,Tanger-Tétouan-Al Hoceima,35.246227,-5.291671,256.5368466319264,0.99335391817678,0.1958056640625,262.0,0.2,8869.198087544382,Easy,batch3_2026,0.7181957898945053,1,True,1
loc_00664,Easy,Tanger-Tétouan-Al Hoceima,35.264187,-5.351637,292.22832612784856,2.312310741943482,1.06250732421875,339.9729919433594,0.9,13031.147006734218,Easy,batch3_2026,0.7461059595909091,1,True,1
loc_00665,Moderate,Tanger-Tétouan-Al Hoceima,35.31665,-5.496082,1126.9110808025234,6.20482389126705,2.607509765625,975.8909301757812,0.15,26421.72138432985,Moderate,batch3_2026,0.5155973760986902,1,False,0
loc_00666,Easy,Tanger-Tétouan-Al Hoceima,35.56615,-5.226447,1860.3152499591365,0.0,0.0,0.0,0.9,7150.95376818923,Easy,batch3_2026,0.9710628415912028,1,True,1
loc_00667,Moderate,Tanger-Tétouan-Al Hoceima,35.07728,-5.26288,2246.6104624144145,6.735916723882059,3.6162109375,612.40478515625,0.15,10185.893234800898,Moderate,batch3_2026,0.5113660775028175,1,False,0
loc_00668,Moderate,Tanger-Tétouan-Al Hoceima,35.07686,-5.26586,2285.897199497332,12.715473626728382,7.03157958984375,590.052490234375,0.15,10222.958816973598,Moderate,batch3_2026,0.46902637107522316,0,True,0
loc_00669,Easy,Tanger-Tétouan-Al Hoceima,35.07556,-5.26466,2429.116870692706,8.014662810133451,4.26831787109375,620.9495239257812,0.15,10370.43104684564,Easy,batch3_2026,0.36405920399059855,0,False,1
loc_00670,Moderate,Tanger-Tétouan-Al Hoceima,35.022547,-5.205902,2.7719677794512214,14.14845360896223,8.59828125,1198.3670654296875,0.15,17223.671525725607,Moderate,batch3_2026,0.5247246282435305,1,False,0
loc_00671,Moderate,Tanger-Tétouan-Al Hoceima,35.0163612,-4.904481,2052.538034511769,20.80434167590613,10.8765185546875,1713.8857421875,0.55,37191.08421410975,Moderate,batch3_2026,0.164076273012304,0,True,0
loc_00672,Easy,Tanger-Tétouan-Al Hoceima,34.933095,-4.319152,1056.617313738136,1.0392091006243618,0.3109375,977.0,0.9,49560.27231609259,Easy,batch3_2026,0.7357088821746046,1,True,1
loc_00673,Difficult,Tanger-Tétouan-Al Hoceima,35.402279,-5.322191,258.23517341333934,23.066843330585467,13.2080322265625,1051.82763671875,0.15,19223.98025788128,Difficult,batch3_2026,0.3549628573782003,0,True,0
loc_00674,Easy,Tanger-Tétouan-Al Hoceima,35.488401,-5.130791,288.1327731016247,26.644779201915487,16.30741638183594,134.47152709960938,0.55,19341.37141258299,Easy,batch3_2026,0.6391051690592003,1,True,1
loc_00675,Easy,Tanger-Tétouan-Al Hoceima,35.375224,-4.994033,227.89103857662167,27.201829847198805,15.693424224853516,91.8402328491211,0.55,33869.13202603805,Easy,batch3_2026,0.7626823989838946,1,True,1
loc_00676,Moderate,Tanger-Tétouan-Al Hoceima,35.372808,-5.265224,1904.032489252439,22.46747563078983,15.28814208984375,894.3287353515625,0.15,22689.226306659148,Moderate,batch3_2026,0.23343169647638545,0,True,0
loc_00677,Easy,Tanger-Tétouan-Al Hoceima,35.083446,-5.079801,39.50493267191064,11.665645365896449,7.51539794921875,836.2837524414062,0.15,19597.181443783786,Easy,batch3_2026,0.6177010037240873,1,True,1
loc_00678,Easy,Tanger-Tétouan-Al Hoceima,35.001798,-5.370017,132.35698869666217,29.89287142584586,17.5478662109375,543.3031005859375,0.55,20744.06245948236,Easy,batch3_2026,0.5306770584950065,1,True,1
loc_00679,Easy,Tanger-Tétouan-Al Hoceima,35.232057,-3.922928,456.8739258340637,22.705828117252025,13.62527473449707,29.380449295043945,0.15,1594.5005694784554,Easy,batch3_2026,0.5385358910183784,1,True,1
loc_00680,Easy,Tanger-Tétouan-Al Hoceima,35.789824,-5.361532,548.8758722480171,0.9187128619862672,0.3098854255676269,5.780057907104492,0.15,5491.358872108866,Easy,batch3_2026,0.8162716306105527,1,True,1
loc_00681,Easy,Tanger-Tétouan-Al Hoceima,35.593329,-5.288213,968.486753347688,0.7353914044720503,0.2911710262298584,1.4398531913757324,0.2,2967.149649104972,Easy,batch3_2026,0.7870161760833277,1,True,1
loc_00682,Moderate,Tanger-Tétouan-Al Hoceima,35.520043,-5.340233,3865.9620099915687,22.75055215153417,14.009252319335936,159.4627685546875,0.55,6350.248945892908,Moderate,batch3_2026,0.3982866275720821,0,True,0
loc_00683,Moderate,Tanger-Tétouan-Al Hoceima,35.300691,-5.20585,51.50082011404642,11.880020393172664,7.41558837890625,290.78033447265625,0.15,15728.313013808774,Moderate,batch3_2026,0.5803472568880069,1,False,0
loc_00684,Easy,Tanger-Tétouan-Al Hoceima,35.537348,-5.22077,392.3632898201065,0.7573866655330036,0.3440278720855713,3.301397562026977,0.2,10130.390272538638,Easy,batch3_2026,0.8544459721279659,1,True,1
loc_00686,Moderate,Tanger-Tétouan-Al Hoceima,35.429939,-5.098185,1133.4909954122518,1.3543298453935195,0.7468867075443267,2.818266630172729,0.2,26235.40764673631,Moderate,batch3_2026,0.633463808322887,1,False,0
loc_00687,Moderate,Tanger-Tétouan-Al Hoceima,35.296245,-5.22719,6.222585255668675,27.892714296640914,15.690253295898437,220.7696533203125,0.55,14658.645041292211,Moderate,batch3_2026,0.6943531682681467,1,False,0
loc_00688,Easy,Tanger-Tétouan-Al Hoceima,35.330213,-4.952795,539.3664337221791,0.3330980396118752,0.1359772872924804,5.265829563140869,0.2,33812.74831117163,Easy,batch3_2026,0.76979646410981,1,True,1
loc_00689,Difficult,Tanger-Tétouan-Al Hoceima,35.273273,-4.900421,1639.9826822367672,31.5606436232882,16.434864501953125,235.6973876953125,0.55,35384.08042930497,Difficult,batch3_2026,0.26220754441197935,0,True,0
loc_00690,Difficult,Tanger-Tétouan-Al Hoceima,35.242975,-5.158297,2328.0155508049093,30.478657795771745,20.24272216796875,880.480712890625,0.35,12963.196718611414,Difficult,batch3_2026,0.14218752166305199,0,True,0
loc_00691,Difficult,Tanger-Tétouan-Al Hoceima,35.185251,-5.194523,6521.924386364737,22.093724844208555,15.1343701171875,1255.8482666015625,0.55,6955.205611099716,Difficult,batch3_2026,0.11048211266882499,0,True,0
loc_00692,Difficult,Tanger-Tétouan-Al Hoceima,35.218905,-5.139681,5142.306780991153,49.163784895529744,39.86107421875,747.185302734375,0.55,12952.464741360523,Difficult,batch3_2026,0.05095497892544479,0,True,0
loc_00693,Easy,Tanger-Tétouan-Al Hoceima,34.918387,-4.565299,192.9040137447106,2.9244100701189577,1.2312060546875,1483.921875,0.2,68262.36906175937,Easy,batch3_2026,0.25371991330660687,0,False,1
loc_00694,Easy,Tanger-Tétouan-Al Hoceima,35.190059,-3.877818,618.2171706636743,2.208721240203565,0.96710205078125,11.52963638305664,0.15,7752.954691495961,Easy,batch3_2026,0.8477085834250156,1,True,1
loc_00695,Easy,Tanger-Tétouan-Al Hoceima,35.280073,-5.233774,3.824617332620272,29.571974665230776,15.772229614257812,167.2307586669922,0.55,12767.996996107016,Easy,batch3_2026,0.6158816971515773,1,True,1
loc_00696,Difficult,Tanger-Tétouan-Al Hoceima,35.195231,-5.178878,5936.588221775778,22.05947938994217,13.52265625,765.8876342773438,0.55,8646.828767937515,Difficult,batch3_2026,0.193526148544158,0,True,0
loc_00697,Difficult,Tanger-Tétouan-Al Hoceima,35.195315,-5.178814,5927.661094416562,22.059495077381744,13.52265625,765.8876342773438,0.55,8655.4747484251,Difficult,batch3_2026,0.193526148544158,0,True,0
loc_00698,Difficult,Tanger-Tétouan-Al Hoceima,35.211334,-5.04086,4263.744265108139,34.27448578471175,21.15802856445313,360.7762756347656,0.55,21207.1421834392,Difficult,batch3_2026,0.13766637879723237,0,True,0
loc_00699,Moderate,Tanger-Tétouan-Al Hoceima,35.074391,-4.564801,230.0653732437606,15.53330657124796,9.5492724609375,1175.596923828125,0.15,60734.08693329795,Moderate,batch3_2026,0.39961414101224074,0,True,0
loc_00700,Easy,Tanger-Tétouan-Al Hoceima,35.08114,-4.104749,539.9548673926005,7.749620350386743,3.773531494140625,407.9076843261719,0.2,24171.281922419625,Easy,batch3_2026,0.6223199425108578,1,True,1
loc_00701,Difficult,Tanger-Tétouan-Al Hoceima,35.122193,-5.08885,4275.360187027265,14.171676094335869,7.47048828125,1978.81591796875,0.15,17122.543436883745,Difficult,batch3_2026,0.2566407896775505,0,True,0
loc_00702,Difficult,Tanger-Tétouan-Al Hoceima,35.106971,-5.387428,1716.4677937804845,21.53903175258624,12.5527587890625,1112.21044921875,0.55,12825.062139556949,Difficult,batch3_2026,0.27203843996290966,0,True,0
loc_00703,Easy,Tanger-Tétouan-Al Hoceima,35.182938,-3.934226,718.9000330300623,7.587976207088478,3.816312255859375,234.8492584228516,0.1,6923.390788762064,Easy,batch3_2026,0.4472149975820599,0,False,1
loc_00713,Easy,Souss-Massa,30.625833333333333,-9.865,133.70450400013135,5.715622825969861,3.468275451660156,33.907676696777344,0.35,35304.92146034886,Easy,batch3_2026,0.6905492623924554,1,True,1
loc_00714,Moderate,Souss-Massa,30.63305555555556,-9.887777777777778,549.3468516866135,3.752225096307466,2.031189727783203,16.78900146484375,0.15,37496.11635796355,Moderate,batch3_2026,0.7791619671480571,1,False,0
loc_00715,Easy,Souss-Massa,30.711111111111112,-9.854722222222222,357.36125349410287,2.207480335762092,1.9722644805908205,2.9816575050354004,0.15,41432.85323587444,Easy,batch3_2026,0.6726379919334466,1,True,1
loc_00716,Easy,Souss-Massa,30.766666666666666,-9.8275,604.7498127197854,10.52088429728474,6.384620971679688,48.34831619262695,0.1,45003.99638502272,Easy,batch3_2026,0.6828838634264875,1,True,1
loc_00718,Moderate,Marrakech-Safi,32.718325,-7.937405555555555,96.09745327289428,13.343506382817235,7.108487548828125,277.1278076171875,0.15,43329.21372211004,Moderate,batch3_2026,0.5961040613008233,1,False,0
loc_00719,Moderate,Marrakech-Safi,32.62585555555555,-7.809649999999999,651.4971283109535,7.105867388801059,4.422418212890625,271.1191101074219,0.2,45213.59649316382,Moderate,batch3_2026,0.5661015091015255,1,False,0
loc_00720,Moderate,Marrakech-Safi,32.54581388888889,-7.831752777777777,490.4828147374809,3.2519866192380893,1.82594970703125,342.6968078613281,0.2,36117.240971046165,Moderate,batch3_2026,0.7861787359098732,1,False,0
loc_00721,Easy,Marrakech-Safi,32.44246111111111,-7.944344444444445,986.1109767544298,8.01968775749554,4.3587255859375,549.7748413085938,0.2,22657.113094376327,Easy,batch3_2026,0.5652148576346557,1,True,1
loc_00722,Easy,Marrakech-Safi,32.29926944444444,-8.038086111111111,1648.2598851961234,1.9633710812015104,1.002093505859375,465.57525634765625,0.2,10068.44023590297,Easy,batch3_2026,0.7158766801323075,1,True,1
loc_00723,Easy,Marrakech-Safi,32.249405555555555,-7.97335,348.91958491642424,1.0946539779668272,0.706624755859375,461.9107360839844,0.2,1838.1038808736128,Easy,batch3_2026,0.8474781859177362,1,True,1
loc_00724,Easy,Marrakech-Safi,31.89772777777777,-7.953302777777778,494.7447229912838,4.89583367159301,2.4387255859375,525.2009887695312,0.2,30423.6022114389,Easy,batch3_2026,0.6944663454354678,1,True,1
loc_00725,Easy,Marrakech-Safi,30.947883333333333,-8.265052777777777,89.39901951112027,8.860613730240903,3.6091796875,1315.20263671875,0.55,79049.98293485623,Easy,batch3_2026,0.3798783189662971,0,False,1
loc_00768,Easy,Drâa-Tafilalet,31.444166666666668,-5.654722222222222,702.9231546357436,16.290664522459927,11.210322265625,1411.417236328125,0.1,14522.347318548527,Easy,batch3_2026,0.4511754656284013,0,False,1
loc_00769,Easy,Drâa-Tafilalet,31.44833333333333,-5.6625000000000005,1529.2361795074316,27.080154308998782,16.9708740234375,1491.4305419921875,0.1,14865.486210231084,Easy,batch3_2026,0.3629452193598962,0,False,1
loc_00770,Easy,Drâa-Tafilalet,31.45555555555556,-5.662777777777778,2179.725072519623,8.175413704319237,4.8755859375,1528.9168701171875,0.1,14464.97414458479,Easy,batch3_2026,0.5608718674197746,1,True,1
loc_00771,Easy,Drâa-Tafilalet,31.451666666666664,-5.664722222222222,1944.0435194546696,4.150965030009761,2.1596337890625,1501.218994140625,0.1,14845.549165181246,Easy,batch3_2026,0.5882629118205183,1,True,1
loc_00772,Easy,Drâa-Tafilalet,31.336166666666667,-5.593294444444444,955.3623066546228,18.997643622951724,11.9714697265625,1750.4129638671875,0.1,21416.52119697395,Easy,batch3_2026,0.4586001215417712,0,False,1
loc_00773,Easy,Drâa-Tafilalet,31.434561111111112,-5.989994444444444,517.2315671375151,19.16049098187564,11.735791015625,1653.18017578125,0.15,44568.45981438564,Easy,batch3_2026,0.23210703177811512,0,False,1
loc_00774,Easy,Drâa-Tafilalet,31.52831944444444,-5.9246944444444445,2.728864751244875,44.26755952634549,31.7216015625,1802.60400390625,0.1,37308.49645840882,Easy,batch3_2026,0.6787074851316653,1,True,1
loc_00777,Difficult,Drâa-Tafilalet,30.524880555555555,-6.443355555555556,10483.097590498488,18.315560793122263,10.675654296875,1435.36669921875,0.1,62127.27738808925,Difficult,batch3_2026,0.2169224429219857,0,True,0
loc_00778,Easy,Drâa-Tafilalet,30.283786111111112,-6.432008333333334,2157.488697173124,7.933352544763471,4.419267578125,1319.1253662109375,0.1,57331.11738719668,Easy,batch3_2026,0.303762740057068,0,False,1
loc_00779,Easy,Drâa-Tafilalet,30.52151111111111,-7.246663888888889,1856.930303770896,1.2324617467516426,0.6689501953125,1442.3902587890625,0.1,54729.02908355119,Easy,batch3_2026,0.5765788483829899,1,True,1
loc_00780,Moderate,Béni Mellal-Khénifra,32.812261111111106,-5.319172222222222,1503.047526147938,9.006925706475753,5.4903662109375,1382.8548583984375,0.2,56126.1589732709,Moderate,batch3_2026,0.25767455142220164,0,True,0
loc_00814,Easy,Fés-Meknés,33.367333333333335,-5.490166666666667,2557.6762131667133,2.5599724952232075,1.41258056640625,915.4171752929688,0.15,25571.692836643662,Easy,batch3_2026,0.3399039161474167,0,False,1
loc_00815,Moderate,Fés-Meknés,33.35933333333333,-5.491833333333333,3348.632125212024,17.09137673527729,11.97384765625,1004.2195434570312,0.15,25991.951299284297,Moderate,batch3_2026,0.3499518647971858,0,True,0
loc_00816,Moderate,Fés-Meknés,33.3595,-5.490833333333334,3277.536181665263,13.08406721105658,7.28312255859375,1005.3816528320312,0.1,25898.052383655933,Moderate,batch3_2026,0.38130355098672875,0,True,0
loc_00817,Moderate,Fés-Meknés,33.4605,-5.1865,1490.2979226310508,15.151522542886964,9.249599609375,1531.67724609375,0.15,4732.261106862234,Moderate,batch3_2026,0.48536396808600535,0,True,0
loc_00818,Easy,Fés-Meknés,33.501333333333335,-5.4015,909.1344632729774,23.44079839319268,15.8036474609375,1097.872802734375,0.15,17858.4559144065,Easy,batch3_2026,0.3063434967602019,0,False,1
loc_00819,Moderate,Fés-Meknés,33.4605,-5.1865,1490.2979226310508,15.151522542886964,9.249599609375,1531.67724609375,0.15,4732.261106862234,Moderate,batch3_2026,0.48536396808600535,0,True,0
loc_00843,Difficult,Fés-Meknés,33.76776944444445,-4.508608333333333,1130.0299085945137,11.068437106915308,6.05513671875,1327.60693359375,0.35,30671.549863112465,Difficult,batch3_2026,0.30549323276824025,0,True,0
loc_00844,Difficult,Fés-Meknés,33.898377777777775,-4.388580555555556,3181.0696659818186,23.852310739972925,15.537001953125,1267.708740234375,0.35,41871.22682800497,Difficult,batch3_2026,0.13264583775260072,0,True,0
loc_00845,Difficult,Fés-Meknés,33.836244444444446,-4.089855555555555,3092.441183097698,10.910210357402743,5.878369140625,2079.178955078125,0.1,44413.08687372744,Difficult,batch3_2026,0.32162528454322814,0,True,0
loc_00846,Difficult,Fés-Meknés,33.92944166666666,-3.992011111111111,4190.833086792592,39.17711518041749,25.8553857421875,1393.549560546875,0.55,33479.29030646473,Difficult,batch3_2026,0.04899427580017267,0,True,0
loc_00847,Difficult,Fés-Meknés,33.74353611111111,-4.613408333333333,1953.7946131049189,18.45624813834748,9.2353369140625,1249.9666748046875,0.15,22247.87286307425,Difficult,batch3_2026,0.3070420916088493,0,True,0
loc_00848,Difficult,Fés-Meknés,33.91208888888889,-4.409205555555556,2434.047913347103,29.74520589024208,21.726201171875,1155.5108642578125,0.35,40341.1078640207,Difficult,batch3_2026,0.1829315277933095,0,True,0
loc_00849,Difficult,Fés-Meknés,33.92292777777777,-4.298558333333333,4039.231872816945,2.7272548457601724,1.538720703125,1547.7158203125,0.35,43276.51381052223,Difficult,batch3_2026,0.07119031955460962,0,True,0
loc_00850,Difficult,Fés-Meknés,33.424166666666665,-4.3422222222222215,75.93712355268472,30.12937716012483,19.5530419921875,1401.6822509765625,0.15,36581.95172170291,Difficult,batch3_2026,0.37703865891001864,0,True,0
loc_00851,Easy,Fés-Meknés,33.779780555555554,-5.065452777777778,965.3549292763068,5.521616220848748,3.07782470703125,937.0804443359376,0.15,22026.230737183258,Easy,batch3_2026,0.6320063838847862,1,True,1
